"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2008,1368,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2009,185,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2010,481,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2011,302,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2012,617,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2013,738,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2014,528,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2015,715,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2016,796,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2017,1454,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2018,428,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2019,436,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",1999,85,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2000,160,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2001,264,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2002,224,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2003,210,1,-99,-99,-99,-99,-99,-99,-99,-99
