"Stock Number","Population Name","Year","Abundance Quantity","Production Type","Calculation Type","Report Types"
6805,"Wind River - summer Steelhead",2001,486,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2002,690,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2003,1113,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2004,893,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2005,600,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2006,658,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2007,766,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2008,638,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2009,605,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2010,766,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2011,1497,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2012,815,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2013,760,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2014,281,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2015,577,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2016,1013,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2017,1059,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2018,516,"Natural","Expanded","SCoRE,SOS"
6805,"Wind River - summer Steelhead",2019,303,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2006,1577,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2007,1669,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2010,1290,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2011,1111,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2012,2483,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2013,1063,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2014,1222,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2015,2956,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2016,3270,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2017,544,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2018,1785,"Natural","Expanded","SCoRE,SOS"
6830,"Klickitat River - summer and winter Steelhead",2019,1025,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",1999,329,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2000,507,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2001,983,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2002,1454,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2003,709,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2004,886,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2005,1092,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2006,646,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2007,492,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2008,976,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2009,1114,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2010,2138,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2011,1963,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2012,2203,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2013,1683,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2014,1506,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2015,1785,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2016,1409,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2017,577,"Natural","Expanded","SCoRE,SOS"
6892,"Naches River - summer Steelhead",2018,492,"Natural","Expanded","SCoRE,SOS"
6847,"Rock Creek - summer Steelhead",2011,718,"Natural","Expanded","SCoRE,SOS"
6847,"Rock Creek - summer Steelhead",2012,645,"Natural","Expanded","SCoRE,SOS"
6847,"Rock Creek - summer Steelhead",2013,265,"Natural","Expanded","SCoRE,SOS"
6847,"Rock Creek - summer Steelhead",2014,248,"Natural","Expanded","SCoRE,SOS"
6847,"Rock Creek - summer Steelhead",2015,400,"Natural","Expanded","SCoRE,SOS"
6847,"Rock Creek - summer Steelhead",2016,660,"Natural","Expanded","SCoRE,SOS"
6847,"Rock Creek - summer Steelhead",2017,125,"Natural","Expanded","SCoRE,SOS"
6847,"Rock Creek - summer Steelhead",2018,152,"Natural","Expanded","SCoRE,SOS"
6847,"Rock Creek - summer Steelhead",2019,165,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",1999,335,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2000,397,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2001,645,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2002,1155,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2003,646,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2004,567,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2005,890,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2006,746,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2007,521,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2008,946,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2009,1044,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2010,2751,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2011,2274,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2012,1812,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2013,928,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2014,919,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2015,1093,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2016,1233,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2017,400,"Natural","Expanded","SCoRE,SOS"
6888,"Satus Creek - summer Steelhead",2018,341,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",1999,201,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2000,434,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2001,909,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2002,1129,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2003,460,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2004,790,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2005,801,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2006,260,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2007,263,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2008,585,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2009,693,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2010,621,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2011,799,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2012,667,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2013,510,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2014,356,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2015,504,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2016,295,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2017,154,"Natural","Expanded","SCoRE,SOS"
6890,"Toppenish Creek - summer Steelhead",2018,131,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",1999,368,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2000,296,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2001,296,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2002,504,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2003,486,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2004,269,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2005,462,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2006,286,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2007,377,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2008,312,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2009,274,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2010,767,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2011,464,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2012,295,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2013,494,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2014,187,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2015,462,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2016,298,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2017,79,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2018,119,"Natural","Expanded","SCoRE,SOS"
6861,"Touchet River - summer Steelhead",2019,87,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",1999,419,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2000,772,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2001,1118,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2002,1746,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2003,905,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2004,602,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2005,855,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2006,829,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2007,463,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2008,645,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2009,862,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2010,1621,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2011,1633,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2012,1264,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2013,741,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2014,436,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2015,953,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2016,828,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2017,410,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2018,345,"Natural","Expanded","SCoRE,SOS"
6854,"Walla Walla River - summer Steelhead",2019,281,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",1999,41,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2000,59,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2001,161,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2002,260,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2003,133,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2004,195,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2005,223,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2006,123,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2007,79,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2008,190,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2009,216,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2010,367,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2011,364,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2012,475,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2013,334,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2014,423,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2015,550,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2016,528,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2017,272,"Natural","Expanded","SCoRE,SOS"
6894,"Yakima River Upper Mainstem - summer Steelhead",2018,160,"Natural","Expanded","SCoRE,SOS"
6819,"White Salmon River - summer Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6050,"Baker River - summer and winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6112,"Canyon Creek - summer Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6156,"Cedar River - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6105,"Deer Creek - summer Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6007,"Drayton Harbor Tributaries - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6301,"Dungeness River - summer and winter Steelhead",2011,455,"Natural","Expanded","SCoRE,SOS"
6301,"Dungeness River - summer and winter Steelhead",2013,619,"Natural","Expanded","SCoRE,SOS"
6301,"Dungeness River - summer and winter Steelhead",2014,492,"Natural","Expanded","SCoRE,SOS"
6301,"Dungeness River - summer and winter Steelhead",2015,467,"Natural","Expanded","SCoRE,SOS"
6301,"Dungeness River - summer and winter Steelhead",2017,311,"Natural","Expanded","SCoRE,SOS"
6301,"Dungeness River - summer and winter Steelhead",2019,467,"Natural","Expanded","SCoRE,SOS"
6223,"East Hood Canal Tributaries - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6220,"East Kitsap Peninsula Tributaries - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6322,"Elwha River - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6175,"Green River - winter Steelhead",2007,1452,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2008,833,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2009,304,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2010,423,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2011,855,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2012,392,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2013,656,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2014,997,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2015,1622,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2016,2145,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2017,1002,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2018,944,"Natural","Expanded","SCoRE,SOS"
6175,"Green River - winter Steelhead",2019,972,"Natural","Expanded","SCoRE,SOS"
6203,"Nisqually River - winter Steelhead",2016,2035,"Natural","Expanded","SCoRE,SOS"
6203,"Nisqually River - winter Steelhead",2017,616,"Natural","Expanded","SCoRE,SOS"
6203,"Nisqually River - winter Steelhead",2018,1738,"Natural","Expanded","SCoRE,SOS"
6203,"Nisqually River - winter Steelhead",2019,1950,"Natural","Expanded","SCoRE,SOS"
6921,"Nookachamps Creek - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6015,"Nooksack River - winter Steelhead",2010,1901,"Natural","Expanded","SCoRE,SOS"
6015,"Nooksack River - winter Steelhead",2011,1774,"Natural","Expanded","SCoRE,SOS"
6015,"Nooksack River - winter Steelhead",2012,1747,"Natural","Expanded","SCoRE,SOS"
6015,"Nooksack River - winter Steelhead",2013,1805,"Natural","Expanded","SCoRE,SOS"
6015,"Nooksack River - winter Steelhead",2014,1521,"Natural","Expanded","SCoRE,SOS"
6015,"Nooksack River - winter Steelhead",2015,2082,"Natural","Expanded","SCoRE,SOS"
6015,"Nooksack River - winter Steelhead",2016,1842,"Natural","Expanded","SCoRE,SOS"
6015,"Nooksack River - winter Steelhead",2017,1714,"Natural","Expanded","SCoRE,SOS"
6015,"Nooksack River - winter Steelhead",2018,2006,"Natural","Expanded","SCoRE,SOS"
6125,"North Fork Skykomish River - summer Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6158,"North Lake Washington and Lake Sammamish - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2007,976,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2008,646,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2009,344,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2010,294,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2011,552,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2012,848,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2013,1036,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2014,676,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2015,1008,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2016,822,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2017,644,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2018,588,"Natural","Expanded","SCoRE,SOS"
6121,"Pilchuck River - winter Steelhead",2019,336,"Natural","Expanded","SCoRE,SOS"
6183,"Puyallup River/Carbon River - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2007,494,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2008,432,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2009,434,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2010,697,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2011,1028,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2012,524,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2013,916,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2014,680,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2015,1876,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2016,1456,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2017,862,"Natural","Expanded","SCoRE,SOS"
6042,"Samish River and Bellingham Bay Tributaries - winter Steelhead",2018,1232,"Natural","Expanded","SCoRE,SOS"
6071,"Sauk River - summer and winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6289,"Sequim/Discovery Bays Tributaries - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2007,4242,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2008,4887,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2009,2502,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2010,3981,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2011,5462,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2012,6185,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2013,8727,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2014,9084,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2015,8644,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2016,7926,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2017,6380,"Natural","Expanded","SCoRE,SOS"
6049,"Skagit River - summer and winter Steelhead",2018,6084,"Natural","Expanded","SCoRE,SOS"
6245,"Skokomish River - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6117,"Snohomish/Skykomish Rivers - winter Steelhead",2010,732,"Natural","Expanded","SCoRE,SOS"
6117,"Snohomish/Skykomish Rivers - winter Steelhead",2011,1150,"Natural","Expanded","SCoRE,SOS"
6117,"Snohomish/Skykomish Rivers - winter Steelhead",2012,876,"Natural","Expanded","SCoRE,SOS"
6117,"Snohomish/Skykomish Rivers - winter Steelhead",2013,1008,"Natural","Expanded","SCoRE,SOS"
6117,"Snohomish/Skykomish Rivers - winter Steelhead",2014,1188,"Natural","Expanded","SCoRE,SOS"
6117,"Snohomish/Skykomish Rivers - winter Steelhead",2015,940,"Natural","Expanded","SCoRE,SOS"
6117,"Snohomish/Skykomish Rivers - winter Steelhead",2016,1312,"Natural","Expanded","SCoRE,SOS"
6117,"Snohomish/Skykomish Rivers - winter Steelhead",2017,888,"Natural","Expanded","SCoRE,SOS"
6117,"Snohomish/Skykomish Rivers - winter Steelhead",2018,372,"Natural","Expanded","SCoRE,SOS"
6117,"Snohomish/Skykomish Rivers - winter Steelhead",2019,385,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2007,992,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2010,662,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2011,664,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2012,792,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2013,614,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2014,822,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2015,966,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2016,986,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2017,460,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2018,292,"Natural","Expanded","SCoRE,SOS"
6140,"Snoqualmie River - winter Steelhead",2019,244,"Natural","Expanded","SCoRE,SOS"
6021,"South Fork Nooksack River - summer Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2007,196,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2008,159,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2009,68,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2010,89,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2011,58,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2012,94,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2013,76,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2014,43,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2015,90,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2016,75,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2017,29,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2018,132,"Natural","Expanded","SCoRE,SOS"
6225,"South Hood Canal Tributaries - winter Steelhead",2019,244,"Natural","Expanded","SCoRE,SOS"
6219,"South Puget Sound Tributaries - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6091,"Stillaguamish River - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6308,"Strait of Juan de Fuca Tributaries - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2007,50,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2008,52,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2009,86,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2010,116,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2011,68,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2012,122,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2013,126,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2014,124,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2015,56,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2016,16,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2017,62,"Natural","Expanded","SCoRE,SOS"
