"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","SASI_STOCK_NUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","METHODNUMBER","BESTVALUE","NOSAIJ","NOSAIJ_SDSID","NOSAIJLOWERLIMIT","NOSAIJUPPERLIMIT","NOSAIJALPHA","NOSAEJ","NOSAEJ_SDSID","NOSAEJLOWERLIMIT","NOSAEJUPPERLIMIT","NOSAEJALPHA","PHOSIJ","PHOSIJLOWERLIMIT","PHOSIJUPPERLIMIT","PHOSIJALPHA","PHOSEJ","PHOSEJLOWERLIMIT","PHOSEJUPPERLIMIT","PHOSEJALPHA","TSAIJ","TSAIJ_SDSID","TSAIJLOWERLIMIT","TSAIJUPPERLIMIT","TSAIJALPHA","TSAEJ","TSAEJ_SDSID","TSAEJLOWERLIMIT","TSAEJUPPERLIMIT","TSAEJALPHA","AGE2PROP","AGE2PROPLOWERLIMIT","AGE2PROPUPPERLIMIT","AGE3PROP","AGE3PROPLOWERLIMIT","AGE3PROPUPPERLIMIT","AGE4PROP","AGE4PROPLOWERLIMIT","AGE4PROPUPPERLIMIT","AGE5PROP","AGE5PROPLOWERLIMIT","AGE5PROPUPPERLIMIT","AGE6PROP","AGE6PROPLOWERLIMIT","AGE6PROPUPPERLIMIT","AGE7PROP","AGE7PROPLOWERLIMIT","AGE7PROPUPPERLIMIT","AGE8PROP","AGE8PROPLOWERLIMIT","AGE8PROPUPPERLIMIT","AGE9PROP","AGE9PROPLOWERLIMIT","AGE9PROPUPPERLIMIT","AGE10PROP","AGE10PROPLOWERLIMIT","AGE10PROPUPPERLIMIT","AGE11PLUSPROP","AGE11PLUSPROPLOWERLIMIT","AGE11PLUSPROPUPPERLIMIT","AGEPROPALPHA","OTHERDATASOURCES","COMMENTS","DATASTATUS","STOCK_ID","ESU_DPS_COMMONNAME","USECA","Notes","final_abundance_data_type","final_abundance","datasource","dsid"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2001,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",184,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,184,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.049,0.009,0.213,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",184,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2002,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",404,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,404,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.036,0.006,0.162,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",404,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2003,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",607,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,607,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.025,0.004,0.114,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",607,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2005,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",608,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,608,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.014,0.005,0.032,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",608,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2006,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",636,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,636,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.026,0.014,0.045,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",636,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2007,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",681,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,681,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.012,0.005,0.026,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",681,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2008,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",755,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,755,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.008,0.003,0.019,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",755,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2009,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",433,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",337,443,0.05,433,"8005419e-1235-4458-bceb-cbc27e351c48",337,443,0.05,NA,NA,NA,NA,0.014,0.007,0.025,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",433,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2010,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",787,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",387,1190,0.05,787,"8005419e-1235-4458-bceb-cbc27e351c48",387,1190,0.05,NA,NA,NA,NA,0.019,0.01,0.034,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",787,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2012,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",842,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",611,1072,0.05,842,"8005419e-1235-4458-bceb-cbc27e351c48",611,1072,0.05,NA,NA,NA,NA,0.009,0.003,0.021,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",842,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2013,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",1464,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",361,2567,NA,1464,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.013,0.004,0.033,0.05,1464,"36d29f38-0b47-47a6-87b1-ddf828beb994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","Draft","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",1464,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2014,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",544,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,544,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.024,0.01,0.048,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",544,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2015,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",783,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,783,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.054,0.035,0.079,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",783,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2016,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",624,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,624,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.032,0.018,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",624,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2017,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",567,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,567,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.031,0.016,0.057,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",567,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2018,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",876,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,876,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.027,0.012,0.051,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Draft","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",876,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2019,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",456,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,456,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.017,0.007,0.036,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Draft","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",456,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2020,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",392,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",NA,NA,NA,392,"8005419e-1235-4458-bceb-cbc27e351c48",NA,NA,NA,NA,NA,NA,NA,0.011,0.004,0.027,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Draft","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",392,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2021,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",145,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",80,177,NA,145,"8005419e-1235-4458-bceb-cbc27e351c48",80,177,NA,NA,NA,NA,NA,0.01,0.003,0.025,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","Draft","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",145,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - summer Steelhead",2022,"6784","Washougal Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",308,"Steelhead (Lower Columbia River DPS) Washougal River - summer","Washougal Summer Steelhead","Same",NA,"Escapement","Washougal River",1,"Yes",479,"8f41ac3b-4bde-46d6-9e71-d74a91555c72",261,583,0.05,480,"8005419e-1235-4458-bceb-cbc27e351c48",261,583,NA,NA,NA,NA,NA,0.01,0.003,0.029,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Draft","6FCF7465-1528-4B65-B71B-1F1A1D6C0DEA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",479,"Coordinated_Assessments","8f41ac3b-4bde-46d6-9e71-d74a91555c72"
"Steelhead (Lower Columbia River DPS)","Washougal River - winter Steelhead",1998,"6791","Washougal Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",309,"Steelhead (Lower Columbia River DPS) Washougal River - winter","Washougal Winter Steelhead","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No indicator data.","Final","6ECEB986-EC60-4EE8-89C6-54E6C3693F57","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",195,"Coordinated_Assessments","7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Washougal River - winter Steelhead",1999,"6791","Washougal Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",309,"Steelhead (Lower Columbia River DPS) Washougal River - winter","Washougal Winter Steelhead","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No indicator data.","Final","6ECEB986-EC60-4EE8-89C6-54E6C3693F57","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",294,"Coordinated_Assessments","7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Washougal River - winter Steelhead",2001,"6791","Washougal Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",309,"Steelhead (Lower Columbia River DPS) Washougal River - winter","Washougal Winter Steelhead","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No indicator data.","Final","6ECEB986-EC60-4EE8-89C6-54E6C3693F57","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",216,"Coordinated_Assessments","7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Washougal River - winter Steelhead",2002,"6791","Washougal Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",309,"Steelhead (Lower Columbia River DPS) Washougal River - winter","Washougal Winter Steelhead","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No indicator data.","Final","6ECEB986-EC60-4EE8-89C6-54E6C3693F57","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",286,"Coordinated_Assessments","7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Washougal River - winter Steelhead",2003,"6791","Washougal Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",309,"Steelhead (Lower Columbia River DPS) Washougal River - winter","Washougal Winter Steelhead","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No indicator data.","Final","6ECEB986-EC60-4EE8-89C6-54E6C3693F57","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",764,"Coordinated_Assessments","7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
