"ESU_DPS","ESU_DPS_COMMONNAME","MAJORPOPGROUP","COMMONPOPNAME2","COMMONNAME","RUN","WATERBODY","SPAWNINGYEAR","final_abundance","final_abundance_data_type","METHODNUMBER","dsid"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2005,47,"NOSAEJ",1,"861c32ff-b167-4024-9003-b6122ab22489"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2006,128,"NOSAEJ",1,"861c32ff-b167-4024-9003-b6122ab22489"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2007,14,"NOSAEJ",1,"99358b8e-d3d3-4bca-af30-07e5150d3186"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2008,129,"NOSAEJ",1,"99358b8e-d3d3-4bca-af30-07e5150d3186"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2009,19,"NOSAEJ",1,"99358b8e-d3d3-4bca-af30-07e5150d3186"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2010,8,"NOSAEJ",1,"99358b8e-d3d3-4bca-af30-07e5150d3186"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2011,57,"NOSAEJ",1,"99358b8e-d3d3-4bca-af30-07e5150d3186"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2012,115,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2013,59,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2014,5,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2015,93,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2016,96,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2017,57,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2018,12,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2019,20,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2020,29,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2021,66,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2022,146,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","South Fork Stillaguamish River - fall Chinook salmon","Chinook salmon","Fall","South Fork Stillaguamish River",2023,50,"NOSAEJ",2,"4a21b905-5a3d-4609-9901-b25d65efa6f2"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",1999,208,"TSAIJ",1,"fc462a3b-ddc6-4788-93c3-97cf3bd11245"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2000,360,"TSAIJ",1,"fc462a3b-ddc6-4788-93c3-97cf3bd11245"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2001,688,"TSAIJ",1,"fc462a3b-ddc6-4788-93c3-97cf3bd11245"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2002,265,"TSAIJ",1,"fc462a3b-ddc6-4788-93c3-97cf3bd11245"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2003,353,"TSAIJ",1,"fc462a3b-ddc6-4788-93c3-97cf3bd11245"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2004,495,"TSAIJ",1,"fc462a3b-ddc6-4788-93c3-97cf3bd11245"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2005,518,"TSAIJ",1,"fc462a3b-ddc6-4788-93c3-97cf3bd11245"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2006,375,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2007,108,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2008,203,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2009,273,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2010,263,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2011,215,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2012,460,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2013,620,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2014,460,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2015,478,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2016,648,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2017,898,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2018,645,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2019,400,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2020,396,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2021,433,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Suiattle River - spring Chinook salmon","Chinook salmon","Spring","Suiattle River",2022,535,"TSAIJ",1,"4a02ee0b-1674-4144-94dc-480f56ea25d7"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",1999,180,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2000,388,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2001,543,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2002,460,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2003,193,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2004,700,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2005,308,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2006,1043,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2007,282,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2008,983,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2009,367,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2010,768,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2011,345,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2012,1826,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2013,1080,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2014,923,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2015,743,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2016,1502,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2017,1630,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2018,1603,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2019,551,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2020,938,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2021,1024,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring","Sauk River",2022,2542,"TSAIJ",2,"b404821e-21ab-44d4-ab56-05ecdc029ac9"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",1999,3586,"TSAIJ",1,"43feca34-2c4e-4d00-876d-c48ce76b4aa4"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2000,13092,"TSAIJ",1,"43feca34-2c4e-4d00-876d-c48ce76b4aa4"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2001,10084,"TSAIJ",1,"43feca34-2c4e-4d00-876d-c48ce76b4aa4"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2002,13815,"TSAIJ",1,"43feca34-2c4e-4d00-876d-c48ce76b4aa4"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2003,7123,"TSAIJ",1,"43feca34-2c4e-4d00-876d-c48ce76b4aa4"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2004,20040,"TSAIJ",2,"53b7abaf-782f-4a68-95af-59bf3bc5fc8a"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2005,16608,"TSAIJ",2,"53b7abaf-782f-4a68-95af-59bf3bc5fc8a"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2006,16165,"TSAIJ",2,"53b7abaf-782f-4a68-95af-59bf3bc5fc8a"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2007,9845,"TSAIJ",2,"53b7abaf-782f-4a68-95af-59bf3bc5fc8a"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2008,8441,"TSAIJ",2,"b0569e65-3f20-4bae-817b-a514c7fe376a"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2009,5290,"TSAIJ",2,"b0569e65-3f20-4bae-817b-a514c7fe376a"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2010,6644,"TSAIJ",2,"b0569e65-3f20-4bae-817b-a514c7fe376a"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2011,4480,"TSAIJ",2,"b0569e65-3f20-4bae-817b-a514c7fe376a"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2012,9808,"TSAIJ",2,"b0569e65-3f20-4bae-817b-a514c7fe376a"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2013,8801,"TSAIJ",2,"b0569e65-3f20-4bae-817b-a514c7fe376a"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer","Wind River",2014,8308,"TSAIJ",2,"b0569e65-3f20-4bae-817b-a514c7fe376a"
