"ESU_DPS","ESU_DPS_COMMONNAME","MAJORPOPGROUP","COMMONPOPNAME2","COMMONNAME","RUN","WATERBODY","SPAWNINGYEAR","final_abundance","final_abundance_data_type","METHODNUMBER","dsid"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",1999,329,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2000,507,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2001,983,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2002,1454,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2003,709,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2004,886,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2005,1092,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2006,646,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2007,492,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2008,976,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2009,1114,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2010,2138,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2011,1963,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2012,2203,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2013,1683,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2014,1506,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2015,1785,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2016,1409,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2017,577,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2018,492,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2019,306,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2020,507,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2021,503,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2022,91,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2023,202,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2024,773,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Naches River",2025,882,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2011,718,"NOSAIJ",1,"10dad7f5-e1c4-4016-aece-f0d071483e6c"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2012,645,"NOSAIJ",1,"10dad7f5-e1c4-4016-aece-f0d071483e6c"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2013,265,"NOSAIJ",1,"f5619e08-8e4e-45c9-8ad2-2e5453f585e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2014,248,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2015,400,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2016,660,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2017,125,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2018,152,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2019,165,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2021,145,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",1999,335,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2000,397,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2001,645,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2002,1155,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2003,646,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2004,567,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2005,890,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2006,746,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2007,521,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2008,946,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2009,1044,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2010,2751,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2011,2274,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2012,1812,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2013,928,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2014,919,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2015,1093,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2016,1233,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2017,400,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2018,341,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2019,269,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2020,335,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2021,372,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2022,53,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2023,135,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2024,140,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Satus Creek",2025,125,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",1999,201,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2000,434,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2001,909,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2002,1129,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2003,460,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2004,790,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2005,801,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2006,260,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2007,263,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2008,585,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2009,693,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2010,621,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2011,799,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2012,667,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2013,510,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2014,356,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2015,504,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2016,295,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2017,154,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2018,131,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2019,287,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2020,164,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2021,162,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2022,37,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2023,72,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2024,117,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Toppenish Creek",2025,127,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",1999,368,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2000,296,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2001,296,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2002,504,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2003,486,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2004,269,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2005,462,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2006,286,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2007,377,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2008,312,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2009,274,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2010,767,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2011,464,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2012,295,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2013,494,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2014,187,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2015,462,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2016,298,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2017,79,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2018,119,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2019,87,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2020,227,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2021,382,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2022,309,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2023,199,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2024,541,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Walla Walla and Umatilla","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2025,483,"NOSAIJ",1,"f97113d1-546e-49d3-b7c1-c39fc9e080e6"
