"SASISTOCKNUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","ESU_DPS","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","SPAWNINGYEAR","METHODNUMBER","BESTVALUE","nosaij","nosaijlowerlimit","nosaijupperlimit","nosaijalpha","nosaej","nosaejlowerlimit","nosaejupperlimit","nosaejalpha","phosij","phosijlowerlimit","phosijupperlimit","phosijalpha","phosej","phosejlowerlimit","phosejupperlimit","phosejalpha","tsaij","tsaijlowerlimit","tsaijupperlimit","tsaijalpha","tsaej","tsaejlowerlimit","tsaejupperlimit","tsaejalpha","Age2Prop","Age2PropLowerLimit","Age2PropUpperLimit","Age3Prop","Age3PropLowerLimit","Age3PropUpperLimit","Age4Prop","Age4PropLowerLimit","Age4PropUpperLimit","Age5Prop","Age5PropLowerLimit","Age5PropUpperLimit","Age6Prop","Age6PropLowerLimit","Age6PropUpperLimit","Age7Prop","Age7PropLowerLimit","Age7PropUpperLimit","Age8Prop","Age8PropLowerLimit","Age8PropUpperLimit","Age9Prop","Age9PropLowerLimit","Age9PropUpperLimit","Age10Prop","Age10PropLowerLimit","Age10PropUpperLimit","Age11PlusProp","Age11PlusPropLowerLimit","Age11PlusPropUpperLimit","AgePropAlpha","OTHERDATASOURCES","COMMENTS","DATASTATUS"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2004,2,"Yes",314,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1719,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2005,2,"Yes",210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2006,2,"Yes",275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2007,2,"Yes",334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2008,2,"Yes",307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2009,2,"Yes",269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2010,2,"Yes",204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2011,2,"Yes",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,865,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2012,2,"Yes",281,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2013,2,"Yes",100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2014,2,"Yes",91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2015,2,"Yes",401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1008 ","North Fork Nooksack Chinook (including Middle Fork Nooksack River)","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",177,"Salmon, Chinook (Puget Sound ESU) North Fork Nooksack River - spring","North Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","North Fork Nooksack River",2016,2,"Yes",187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1984,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1985,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1986,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1987,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1988,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1989,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1990,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1991,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,365,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1992,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1993,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1994,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1995,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1996,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1997,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Portion","TSA includes unknown number of stray fish from North Fork Nooksack, Samish River and unknown origin",NULL,"South Fork Nooksack River",1998,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","South Fork Nooksack River",1999,2,"Yes",32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","South Fork Nooksack River",2000,2,"Yes",111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","South Fork Nooksack River",2001,2,"Yes",159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1016 ","South Fork Nooksack Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound North East",178,"Salmon, Chinook (Puget Sound ESU) South Fork Nooksack River - spring","South Fork Nooksack River - spring Chinook salmon","Same",NULL,"NOSA","South Fork Nooksack River",2002,2,"Yes",135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
