"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","SASI_STOCK_NUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","METHODNUMBER","BESTVALUE","NOSAIJ","NOSAIJ_SDSID","NOSAIJLOWERLIMIT","NOSAIJUPPERLIMIT","NOSAIJALPHA","NOSAEJ","NOSAEJ_SDSID","NOSAEJLOWERLIMIT","NOSAEJUPPERLIMIT","NOSAEJALPHA","PHOSIJ","PHOSIJLOWERLIMIT","PHOSIJUPPERLIMIT","PHOSIJALPHA","PHOSEJ","PHOSEJLOWERLIMIT","PHOSEJUPPERLIMIT","PHOSEJALPHA","TSAIJ","TSAIJ_SDSID","TSAIJLOWERLIMIT","TSAIJUPPERLIMIT","TSAIJALPHA","TSAEJ","TSAEJ_SDSID","TSAEJLOWERLIMIT","TSAEJUPPERLIMIT","TSAEJALPHA","AGE2PROP","AGE2PROPLOWERLIMIT","AGE2PROPUPPERLIMIT","AGE3PROP","AGE3PROPLOWERLIMIT","AGE3PROPUPPERLIMIT","AGE4PROP","AGE4PROPLOWERLIMIT","AGE4PROPUPPERLIMIT","AGE5PROP","AGE5PROPLOWERLIMIT","AGE5PROPUPPERLIMIT","AGE6PROP","AGE6PROPLOWERLIMIT","AGE6PROPUPPERLIMIT","AGE7PROP","AGE7PROPLOWERLIMIT","AGE7PROPUPPERLIMIT","AGE8PROP","AGE8PROPLOWERLIMIT","AGE8PROPUPPERLIMIT","AGE9PROP","AGE9PROPLOWERLIMIT","AGE9PROPUPPERLIMIT","AGE10PROP","AGE10PROPLOWERLIMIT","AGE10PROPUPPERLIMIT","AGE11PLUSPROP","AGE11PLUSPROPLOWERLIMIT","AGE11PLUSPROPUPPERLIMIT","AGEPROPALPHA","OTHERDATASOURCES","COMMENTS","DATASTATUS","STOCK_ID","ESU_DPS_COMMONNAME","USECA","Notes","final_abundance_data_type","final_abundance","datasource","dsid"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2007,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",2,"Yes",369,"4307e177-2559-433a-a8f8-a2d75a757189",NA,NA,NA,NA,NA,NA,NA,NA,0.891,NA,NA,NA,NA,NA,NA,NA,3375,"b45be40e-215a-42e2-b8fd-061c8553327d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478,NA,NA,0.457,NA,NA,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",369,"Coordinated_Assessments","4307e177-2559-433a-a8f8-a2d75a757189"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2008,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",729,"03c66cf9-f906-422a-96e4-451869683469",NA,NA,NA,NA,NA,NA,NA,NA,0.779,NA,NA,NA,NA,NA,NA,NA,3306,"a61630fe-c7a9-4abf-8957-4432647a21cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017,NA,NA,0.748,NA,NA,0.211,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",729,"Coordinated_Assessments","03c66cf9-f906-422a-96e4-451869683469"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2009,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",656,"af815f28-3fec-443e-9939-ce08ce855808",NA,NA,NA,NA,NA,NA,NA,NA,0.837,NA,NA,NA,NA,NA,NA,NA,4031,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,NA,NA,0.535,NA,NA,0.377,NA,NA,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",656,"Coordinated_Assessments","af815f28-3fec-443e-9939-ce08ce855808"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2010,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",1106,"af815f28-3fec-443e-9939-ce08ce855808",NA,NA,NA,NA,NA,NA,NA,NA,0.859,NA,NA,NA,NA,NA,NA,NA,7829,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039,NA,NA,0.51,NA,NA,0.422,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",1106,"Coordinated_Assessments","af815f28-3fec-443e-9939-ce08ce855808"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2011,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",1119,"af815f28-3fec-443e-9939-ce08ce855808",NA,NA,NA,NA,NA,NA,NA,NA,0.708,NA,NA,NA,NA,NA,NA,NA,3836,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009,NA,NA,0.434,NA,NA,0.504,NA,NA,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",1119,"Coordinated_Assessments","af815f28-3fec-443e-9939-ce08ce855808"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2012,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",987,"af815f28-3fec-443e-9939-ce08ce855808",NA,NA,NA,NA,NA,NA,NA,NA,0.649,NA,NA,NA,NA,NA,NA,NA,2819,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347,NA,NA,0.626,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",987,"Coordinated_Assessments","af815f28-3fec-443e-9939-ce08ce855808"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2013,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",511,"af815f28-3fec-443e-9939-ce08ce855808",NA,NA,NA,NA,NA,NA,NA,NA,0.795,NA,NA,NA,NA,NA,NA,NA,2500,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048,NA,NA,0.355,NA,NA,0.436,NA,NA,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",511,"Coordinated_Assessments","af815f28-3fec-443e-9939-ce08ce855808"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2014,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",640,"af815f28-3fec-443e-9939-ce08ce855808",NA,NA,NA,NA,NA,NA,NA,NA,0.498,NA,NA,NA,NA,NA,NA,NA,1277,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016,NA,NA,0.507,NA,NA,0.437,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",640,"Coordinated_Assessments","af815f28-3fec-443e-9939-ce08ce855808"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2015,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",785,"af815f28-3fec-443e-9939-ce08ce855808",NA,NA,NA,NA,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,1760,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.239,NA,NA,0.596,NA,NA,0.138,NA,NA,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",785,"Coordinated_Assessments","af815f28-3fec-443e-9939-ce08ce855808"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2016,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",849,"af815f28-3fec-443e-9939-ce08ce855808",NA,NA,NA,NA,NA,NA,NA,NA,0.536,NA,NA,NA,NA,NA,NA,NA,1832,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,0.574,NA,NA,0.32,NA,NA,0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",849,"Coordinated_Assessments","af815f28-3fec-443e-9939-ce08ce855808"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2017,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",396,"af815f28-3fec-443e-9939-ce08ce855808",NA,NA,NA,NA,NA,NA,NA,NA,0.675,NA,NA,NA,NA,NA,NA,NA,1222,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222,NA,NA,0.667,NA,NA,0.097,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",396,"Coordinated_Assessments","af815f28-3fec-443e-9939-ce08ce855808"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2018,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",461,"988cc7a5-7a04-4be4-a473-a9f7b7825858",NA,NA,NA,NA,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,944,"68c88def-daee-4c5d-9c94-88be9899ab32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,NA,NA,0.808,NA,NA,0.137,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",461,"Coordinated_Assessments","988cc7a5-7a04-4be4-a473-a9f7b7825858"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2019,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",452,"988cc7a5-7a04-4be4-a473-a9f7b7825858",NA,NA,NA,NA,NA,NA,NA,NA,0.541,NA,NA,NA,NA,NA,NA,NA,986,"68c88def-daee-4c5d-9c94-88be9899ab32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029,NA,NA,0.642,NA,NA,0.3,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",452,"Coordinated_Assessments","988cc7a5-7a04-4be4-a473-a9f7b7825858"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2020,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",535,"e86bdfdd-0ccf-4567-b7d5-3ada174fb550",NA,NA,NA,NA,NA,NA,NA,NA,0.456,NA,NA,NA,NA,NA,NA,NA,985,"272874ff-ac27-4d63-8d2d-68967f68a150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,0.366,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",535,"Coordinated_Assessments","e86bdfdd-0ccf-4567-b7d5-3ada174fb550"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2021,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",376,"e86bdfdd-0ccf-4567-b7d5-3ada174fb550",NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,1075,"272874ff-ac27-4d63-8d2d-68967f68a150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Value may be adjusted after receiving PIT-based modelling results. TSAij does not include broodstock removed. Age data will be posted upon receipt","Draft","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",376,"Coordinated_Assessments","e86bdfdd-0ccf-4567-b7d5-3ada174fb550"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2022,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",425,"e86bdfdd-0ccf-4567-b7d5-3ada174fb550",NA,NA,NA,NA,NA,NA,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total natural-origin spawners based on PIT-tag patch-occupancy and redd count modelling.
","Draft","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",425,"Coordinated_Assessments","e86bdfdd-0ccf-4567-b7d5-3ada174fb550"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2023,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",454,"e86bdfdd-0ccf-4567-b7d5-3ada174fb550",NA,NA,NA,NA,NA,NA,NA,NA,0.597,NA,NA,NA,NA,NA,NA,NA,1129,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total spawning abundance of natural-origin and hatchery-origin spawners.","Final","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",454,"Coordinated_Assessments","e86bdfdd-0ccf-4567-b7d5-3ada174fb550"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2024,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",809,"03c66cf9-f906-422a-96e4-451869683469",NA,NA,NA,NA,NA,NA,NA,NA,0.648,NA,NA,NA,NA,NA,NA,NA,2299,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes fish that may have been released after live-spawning (males).","Draft","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",809,"Coordinated_Assessments","03c66cf9-f906-422a-96e4-451869683469"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2025,"6912","Methow Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",106,"Steelhead (Upper Columbia River DPS) Methow River - summer","Steelhead (Upper Columbia River DPS) - Methow River","Same",NA,"NOSA","Methow River",3,"Yes",666,"03c66cf9-f906-422a-96e4-451869683469",NA,NA,NA,NA,NA,NA,NA,NA,0.495,NA,NA,NA,NA,NA,NA,NA,1318,"a5dff812-d657-435e-84d9-e9e92abc27a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes fish that may have been released after live-spawning (males).","Draft","DB76A3FB-378E-40E7-A72F-AC4CC8A81DD4","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",666,"Coordinated_Assessments","03c66cf9-f906-422a-96e4-451869683469"
"Steelhead (Upper Columbia River DPS)","Okanogan River - summer Steelhead",1997,"6920","Okanogan Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",107,"Steelhead (Upper Columbia River DPS) Okanogan River - summer","Okanogan River - summer Steelhead","Same",NA,"NOSA","Okanogan River",2,"Yes",27,"09f078ae-83c7-453a-96ea-44a411ba22dc",NA,NA,NA,27,"15cc8138-1456-455d-b969-c25b157acdab",NA,NA,NA,0.961,NA,NA,NA,NA,NA,NA,NA,698,"25ca2197-6524-4b75-9101-335e8687739a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016,NA,NA,0.453,NA,NA,0.406,NA,NA,0.109,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The NOSA values,  account for harvest, brood collection, and 10% PSM","Final","27E59E9E-5E01-488B-A3F2-2741D91458E8","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",27,"Coordinated_Assessments","09f078ae-83c7-453a-96ea-44a411ba22dc"
"Steelhead (Upper Columbia River DPS)","Okanogan River - summer Steelhead",1998,"6920","Okanogan Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",107,"Steelhead (Upper Columbia River DPS) Okanogan River - summer","Okanogan River - summer Steelhead","Same",NA,"NOSA","Okanogan River",2,"Yes",20,"09f078ae-83c7-453a-96ea-44a411ba22dc",NA,NA,NA,20,"15cc8138-1456-455d-b969-c25b157acdab",NA,NA,NA,0.983,NA,NA,NA,NA,NA,NA,NA,1155,"25ca2197-6524-4b75-9101-335e8687739a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028,NA,NA,0.563,NA,NA,0.31,NA,NA,0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The NOSA values,  account for harvest, brood collection, and 10% PSM","Final","27E59E9E-5E01-488B-A3F2-2741D91458E8","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",20,"Coordinated_Assessments","09f078ae-83c7-453a-96ea-44a411ba22dc"
"Steelhead (Upper Columbia River DPS)","Okanogan River - summer Steelhead",1999,"6920","Okanogan Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",107,"Steelhead (Upper Columbia River DPS) Okanogan River - summer","Okanogan River - summer Steelhead","Same",NA,"NOSA","Okanogan River",2,"Yes",40,"09f078ae-83c7-453a-96ea-44a411ba22dc",NA,NA,NA,40,"15cc8138-1456-455d-b969-c25b157acdab",NA,NA,NA,0.949,NA,NA,NA,NA,NA,NA,NA,787,"25ca2197-6524-4b75-9101-335e8687739a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,0.32,NA,NA,0.64,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The NOSA values,  account for harvest, brood collection, and 10% PSM","Final","27E59E9E-5E01-488B-A3F2-2741D91458E8","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",40,"Coordinated_Assessments","09f078ae-83c7-453a-96ea-44a411ba22dc"
"Steelhead (Upper Columbia River DPS)","Okanogan River - summer Steelhead",2000,"6920","Okanogan Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",107,"Steelhead (Upper Columbia River DPS) Okanogan River - summer","Okanogan River - summer Steelhead","Same",NA,"NOSA","Okanogan River",2,"Yes",64,"09f078ae-83c7-453a-96ea-44a411ba22dc",NA,NA,NA,64,"15cc8138-1456-455d-b969-c25b157acdab",NA,NA,NA,0.934,NA,NA,NA,NA,NA,NA,NA,973,"25ca2197-6524-4b75-9101-335e8687739a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,NA,NA,0.539,NA,NA,0.333,NA,NA,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The NOSA values,  account for harvest, brood collection, and 10% PSM","Final","27E59E9E-5E01-488B-A3F2-2741D91458E8","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",64,"Coordinated_Assessments","09f078ae-83c7-453a-96ea-44a411ba22dc"
"Steelhead (Upper Columbia River DPS)","Okanogan River - summer Steelhead",2001,"6920","Okanogan Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",107,"Steelhead (Upper Columbia River DPS) Okanogan River - summer","Okanogan River - summer Steelhead","Same",NA,"NOSA","Okanogan River",2,"Yes",99,"09f078ae-83c7-453a-96ea-44a411ba22dc",NA,NA,NA,99,"15cc8138-1456-455d-b969-c25b157acdab",NA,NA,NA,0.945,NA,NA,NA,NA,NA,NA,NA,1786,"25ca2197-6524-4b75-9101-335e8687739a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038,NA,NA,0.77,NA,NA,0.192,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The NOSA values,  account for harvest, brood collection, and 10% PSM","Final","27E59E9E-5E01-488B-A3F2-2741D91458E8","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",99,"Coordinated_Assessments","09f078ae-83c7-453a-96ea-44a411ba22dc"
"Steelhead (Upper Columbia River DPS)","Okanogan River - summer Steelhead",2002,"6920","Okanogan Summer Steelhead","Steelhead","Summer","Interior Columbia","North Cascades",107,"Steelhead (Upper Columbia River DPS) Okanogan River - summer","Okanogan River - summer Steelhead","Same",NA,"NOSA","Okanogan River",2,"Yes",157,"09f078ae-83c7-453a-96ea-44a411ba22dc",NA,NA,NA,157,"15cc8138-1456-455d-b969-c25b157acdab",NA,NA,NA,0.968,NA,NA,NA,NA,NA,NA,NA,4842,"25ca2197-6524-4b75-9101-335e8687739a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056,NA,NA,0.333,NA,NA,0.5,NA,NA,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The NOSA values,  account for harvest, brood collection, and 10% PSM","Final","27E59E9E-5E01-488B-A3F2-2741D91458E8","Upper Columbia steelhead","Steelhead (Upper Columbia River DPS)",NA,"NOSAIJ",157,"Coordinated_Assessments","09f078ae-83c7-453a-96ea-44a411ba22dc"
