"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","SASI_STOCK_NUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","METHODNUMBER","BESTVALUE","NOSAIJ","NOSAIJLOWERLIMIT","NOSAIJUPPERLIMIT","NOSAIJALPHA","NOSAEJ","NOSAEJLOWERLIMIT","NOSAEJUPPERLIMIT","NOSAEJALPHA","PHOSIJ","PHOSIJLOWERLIMIT","PHOSIJUPPERLIMIT","PHOSIJALPHA","PHOSEJ","PHOSEJLOWERLIMIT","PHOSEJUPPERLIMIT","PHOSEJALPHA","TSAIJ","TSAIJLOWERLIMIT","TSAIJUPPERLIMIT","TSAIJALPHA","TSAEJ","TSAEJLOWERLIMIT","TSAEJUPPERLIMIT","TSAEJALPHA","AGE2PROP","AGE2PROPLOWERLIMIT","AGE2PROPUPPERLIMIT","AGE3PROP","AGE3PROPLOWERLIMIT","AGE3PROPUPPERLIMIT","AGE4PROP","AGE4PROPLOWERLIMIT","AGE4PROPUPPERLIMIT","AGE5PROP","AGE5PROPLOWERLIMIT","AGE5PROPUPPERLIMIT","AGE6PROP","AGE6PROPLOWERLIMIT","AGE6PROPUPPERLIMIT","AGE7PROP","AGE7PROPLOWERLIMIT","AGE7PROPUPPERLIMIT","AGE8PROP","AGE8PROPLOWERLIMIT","AGE8PROPUPPERLIMIT","AGE9PROP","AGE9PROPLOWERLIMIT","AGE9PROPUPPERLIMIT","AGE10PROP","AGE10PROPLOWERLIMIT","AGE10PROPUPPERLIMIT","AGE11PLUSPROP","AGE11PLUSPROPLOWERLIMIT","AGE11PLUSPROPUPPERLIMIT","AGEPROPALPHA","OTHERDATASOURCES","COMMENTS","DATASTATUS","STOCK_ID","ESU_DPS_COMMONNAME","USECA","Notes","final_abundance_data_type","final_abundance","datasource"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2008,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Final","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",722,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2009,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Final","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",602,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2010,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Final","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",528,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2011,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Final","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",408,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2012,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Final","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",256,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2013,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Final","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",622,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2014,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Final","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",496,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2015,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Final","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",940,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2016,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Draft","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",886,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2017,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Draft","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",294,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2018,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Draft","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",474,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2019,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Draft","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",354,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2020,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Draft","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",352,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","Coweeman River - winter Steelhead",2021,"6707","Coweeman Winter Steelhead","Steelhead","Winter","Willamette/Lower Columbia","Cascade",294,"Steelhead (Lower Columbia River DPS) Coweeman River - winter","Coweeman Winter Steelhead","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","No indicator data.","Draft","B71CD20E-E299-4DC7-8018-CF41347A8611","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"TSAEJ",592,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",1998,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",141,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",141,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",1999,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",139,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",139,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2000,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",229,NA,NA,NA,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",229,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2001,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",271,NA,NA,NA,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",271,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2002,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",440,NA,NA,NA,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108,NA,NA,0.73,NA,NA,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",440,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2003,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",910,NA,NA,NA,910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,NA,NA,0.583,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",910,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2004,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",425,NA,NA,NA,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504,NA,NA,0.447,NA,NA,0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",425,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2005,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",673,NA,NA,NA,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,0.048,NA,NA,0.277,NA,NA,0.518,NA,NA,0.133,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",673,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2006,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",560,NA,NA,NA,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,0.6,NA,NA,0.375,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",560,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2007,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",412,NA,NA,NA,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.786,NA,NA,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",412,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2008,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",365,NA,NA,NA,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,NA,NA,0.833,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",365,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2009,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",800,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,NA,NA,0.825,NA,NA,0.136,NA,NA,0.01,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",800,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2010,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",600,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084,NA,NA,0.783,NA,NA,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",600,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2011,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",1036,NA,NA,NA,1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",1036,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2012,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",1084,NA,NA,NA,1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,NA,NA,0.711,NA,NA,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",1084,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2013,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",1059,NA,NA,NA,1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,0.818,NA,NA,0.091,NA,NA,0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",1059,"Coordinated_Assessments"
"Steelhead (Lower Columbia River DPS)","East Fork Lewis River - summer Steelhead",2014,"6763","East Fork Lewis Summer Steelhead","Steelhead","Summer","Willamette/Lower Columbia","Cascade",295,"Steelhead (Lower Columbia River DPS) East Fork Lewis River - summer","East Fork Lewis Summer Steelhead","Same",NA,"Escapement",NA,1,"Yes",617,NA,NA,NA,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,NA,NA,0.745,NA,NA,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"",NA,"Final","81AF1B56-338D-401A-A7FA-BFE19A3BD6AA","Lower Columbia steelhead","Steelhead (Lower Columbia River DPS)",NA,"NOSAIJ",617,"Coordinated_Assessments"
