"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2011,191,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2012,321,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2013,409,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2014,227,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2015,187,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2016,200,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2017,149,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2018,154,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2019,55,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2020,370,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2021,549,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Gorge","Upper Gorge Tributaries - fall Chinook salmon","Chinook salmon","Fall","Upper Gorge Tributaries",2010,441,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Gorge","Upper Gorge Tributaries - fall Chinook salmon","Chinook salmon","Fall","Upper Gorge Tributaries",2011,1186,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Gorge","Upper Gorge Tributaries - fall Chinook salmon","Chinook salmon","Fall","Upper Gorge Tributaries",2012,338,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Gorge","Upper Gorge Tributaries - fall Chinook salmon","Chinook salmon","Fall","Upper Gorge Tributaries",2013,608,1,-99,-99,-99,-99,-99,-99,-99,-99
